Company,Sector,Date,index,Price,Open,High,Low,Change %,vol multiplier,Volume,Company Name,SubSector,Market Classification,Shares Outstanding,Market Cap
TRANSCORP,CONGLOMERATES,2016-06-02,2217,1.31,1.2,1.31,1.2,4.80%,1000000.0,9960000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,13312216821.94
NB,CONSUMER GOODS,2016-06-02,930,107.77,107.76,107.77,107.76,5.00%,1000.0,403310.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3339040811168.4
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-02,2214,3.9,3.81,4.0,3.8,2.63%,1000000.0,25760000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,163323582204.9
UBA,FINANCIAL SERVICES,2016-06-02,2215,4.29,4.09,4.29,3.89,-0.23%,1000000.0,93130000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,146715517668.72
ZENITHBANK,FINANCIAL SERVICES,2016-06-02,2215,13.91,13.25,13.91,13.75,2.28%,1000000.0,4400000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,571281335300.0
TRANSCORP,CONGLOMERATES,2016-06-03,2216,1.34,1.28,1.34,1.27,2.29%,1000000.0,15220000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,13617076749.160002
UBA,FINANCIAL SERVICES,2016-06-03,2214,4.72,4.5,4.72,4.4,10.02%,1000000.0,54710000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,161421268856.96
NB,CONSUMER GOODS,2016-06-03,929,109.62,102.45,112.4,102.45,1.72%,1000000.0,7090000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3396359410970.4
ZENITHBANK,FINANCIAL SERVICES,2016-06-03,2214,14.95,14.6,15.1,14.55,7.48%,1000000.0,33990000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,613993958500.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-03,2213,4.0,4.06,4.16,3.97,2.56%,1000000.0,13510000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,167511366364.0
NB,CONSUMER GOODS,2016-06-06,928,109.71,108.0,109.76,104.42,0.08%,1000000.0,6570000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3399147883393.2
ZENITHBANK,FINANCIAL SERVICES,2016-06-06,2213,14.8,15.3,15.3,14.55,-1.00%,1000000.0,5430000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,607833484000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-06,2212,3.89,4.06,4.0,3.88,-2.75%,1000000.0,12340000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,162904803788.99
TRANSCORP,CONGLOMERATES,2016-06-06,2215,1.4,1.37,1.43,1.34,4.48%,1000000.0,13590000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14226796603.599998
UBA,FINANCIAL SERVICES,2016-06-06,2213,4.7,4.94,4.7,4.7,-0.42%,1000000.0,3460000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,160737280429.6
TRANSCORP,CONGLOMERATES,2016-06-07,2214,1.4,1.4,1.44,1.36,0.00%,1000000.0,15290000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14226796603.599998
ZENITHBANK,FINANCIAL SERVICES,2016-06-07,2212,14.8,14.96,14.8,14.7,0.00%,1000000.0,8720000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,607833484000.0
UBA,FINANCIAL SERVICES,2016-06-07,2212,4.25,4.47,4.69,4.25,-9.57%,1000000.0,40560000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,145347540814.0
NB,CONSUMER GOODS,2016-06-07,927,109.22,111.99,112.0,109.22,-0.45%,1000000.0,8130000.000000001,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3383966200202.4
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-07,2211,3.76,3.94,3.89,3.75,-3.34%,1000000.0,28120000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,157460684382.16
TRANSCORP,CONGLOMERATES,2016-06-08,2213,1.38,1.38,1.4,1.33,-1.43%,1000000.0,14610000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14023556652.12
ZENITHBANK,FINANCIAL SERVICES,2016-06-08,2211,14.7,14.8,14.8,14.58,-0.68%,1000000.0,13390000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,603726501000.0
NB,CONSUMER GOODS,2016-06-08,926,104.01,104.01,104.01,103.99,-4.77%,1000.0,526730.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3222544629949.2
UBA,FINANCIAL SERVICES,2016-06-08,2211,4.18,4.23,4.34,4.15,-1.65%,1000000.0,19580000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,142953581318.24
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-08,2210,3.7,3.76,3.89,3.61,-1.60%,1000000.0,18800000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,154948013886.7
UBA,FINANCIAL SERVICES,2016-06-09,2210,4.32,4.37,4.46,4.2,3.35%,1000000.0,8890000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,147741500309.76
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-09,2209,3.73,3.84,3.73,3.67,0.81%,1000000.0,19030000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,156204349134.43
TRANSCORP,CONGLOMERATES,2016-06-09,2212,1.37,1.4,1.4,1.35,-0.72%,1000000.0,5120000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,13921936676.38
ZENITHBANK,FINANCIAL SERVICES,2016-06-09,2210,14.8,14.7,14.81,14.62,0.68%,1000000.0,11560000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,607833484000.0
NB,CONSUMER GOODS,2016-06-09,925,102.88,104.0,104.01,102.48,-1.09%,1000.0,759890.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3187533809529.6
ZENITHBANK,FINANCIAL SERVICES,2016-06-10,2209,15.0,14.8,15.2,14.8,1.35%,1000000.0,27270000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,616047450000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-10,2208,3.79,3.76,3.79,3.75,1.61%,1000000.0,24020000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,158717019629.89
NB,CONSUMER GOODS,2016-06-10,924,104.8,106.8,106.8,104.1,1.87%,1000.0,699210.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3247021221216.0
UBA,FINANCIAL SERVICES,2016-06-10,2209,4.29,4.5,4.36,4.28,-0.69%,1000000.0,31620000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,146715517668.72
TRANSCORP,CONGLOMERATES,2016-06-10,2211,1.35,1.42,1.4,1.35,-1.46%,1000000.0,9760000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,13718696724.900002
ZENITHBANK,FINANCIAL SERVICES,2016-06-13,2208,15.0,15.0,15.04,14.99,0.00%,1000000.0,11050000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,616047450000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-13,2207,3.77,3.95,3.95,3.76,-0.53%,1000000.0,40050000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,157879462798.07
UBA,FINANCIAL SERVICES,2016-06-13,2208,4.26,4.46,4.49,4.26,-0.70%,1000000.0,9740000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,145689535027.68
TRANSCORP,CONGLOMERATES,2016-06-13,2210,1.35,1.39,1.39,1.35,0.00%,1000000.0,8460000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,13718696724.900002
NB,CONSUMER GOODS,2016-06-13,923,104.82,104.02,104.85,104.02,0.02%,1000.0,507830.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3247640881754.4
UBA,FINANCIAL SERVICES,2016-06-14,2207,4.32,4.26,4.4,4.26,1.41%,1000000.0,13190000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,147741500309.76
ZENITHBANK,FINANCIAL SERVICES,2016-06-14,2207,14.95,14.98,15.0,14.9,-0.33%,1000000.0,6600000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,613993958500.0
TRANSCORP,CONGLOMERATES,2016-06-14,2209,1.36,1.36,1.37,1.35,0.74%,1000000.0,5480000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,13820316700.64
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-14,2206,3.8,3.8,3.8,3.72,0.80%,1000000.0,12440000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,159135798045.8
NB,CONSUMER GOODS,2016-06-14,922,102.4,100.8,102.4,100.8,-2.31%,1000000.0,4670000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3172661956608.0
NB,CONSUMER GOODS,2016-06-15,921,107.0,102.4,107.52,102.4,4.49%,1000000.0,2100000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3315183880440.0
ZENITHBANK,FINANCIAL SERVICES,2016-06-15,2206,15.77,15.02,15.77,15.02,5.48%,1000000.0,36210000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,647671219100.0
TRANSCORP,CONGLOMERATES,2016-06-15,2208,1.45,1.39,1.45,1.36,6.62%,1000000.0,6590000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14734896482.3
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-15,2205,4.04,3.85,4.04,3.8,6.32%,1000000.0,38740000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,169186480027.64
UBA,FINANCIAL SERVICES,2016-06-15,2206,4.6,4.53,4.72,4.31,6.48%,1000000.0,197200000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,157317338292.8
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-16,2204,4.2,4.24,4.45,4.07,3.96%,1000000.0,43730000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,175886934682.2
UBA,FINANCIAL SERVICES,2016-06-16,2205,4.69,4.83,5.05,4.61,1.96%,1000000.0,165500000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,160395286215.92
TRANSCORP,CONGLOMERATES,2016-06-16,2207,1.47,1.52,1.57,1.47,1.38%,1000000.0,22460000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14938136433.78
ZENITHBANK,FINANCIAL SERVICES,2016-06-16,2205,16.59,16.55,17.37,16.2,5.20%,1000000.0,74640000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,681348479700.0
NB,CONSUMER GOODS,2016-06-16,920,113.41,108.01,113.41,109.06,5.99%,1000000.0,6390000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3513785082997.2
NB,CONSUMER GOODS,2016-06-17,919,119.09,113.42,119.09,113.42,5.01%,1000000.0,8289999.999999999,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3689768675902.8
UBA,FINANCIAL SERVICES,2016-06-17,2204,4.8,4.7,4.88,4.6,2.35%,1000000.0,187140000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,164157222566.4
TRANSCORP,CONGLOMERATES,2016-06-17,2206,1.52,1.45,1.52,1.5,3.40%,1000000.0,14290000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,15446236312.48
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-17,2203,4.39,4.24,4.4,4.19,4.52%,1000000.0,100720000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,183843724584.49
ZENITHBANK,FINANCIAL SERVICES,2016-06-17,2204,16.65,16.5,16.98,16.5,0.36%,1000000.0,63920000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,683812669500.0
NB,CONSUMER GOODS,2016-06-20,918,113.14,115.2,115.2,113.14,-5.00%,1000.0,890520.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3505419665728.8
ZENITHBANK,FINANCIAL SERVICES,2016-06-20,2203,15.96,16.8,16.99,15.96,-4.14%,1000000.0,16970000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,655474486800.0
TRANSCORP,CONGLOMERATES,2016-06-20,2205,1.54,1.52,1.59,1.52,1.32%,1000000.0,44070000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,15649476263.96
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-20,2202,4.28,4.5,4.53,4.28,-2.51%,1000000.0,88300000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,179237162009.48
UBA,FINANCIAL SERVICES,2016-06-20,2203,4.75,4.99,4.96,4.75,-1.04%,1000000.0,59500000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,162447251498.0
TRANSCORP,CONGLOMERATES,2016-06-21,2204,1.61,1.54,1.61,1.52,4.55%,1000000.0,19630000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,16360816094.14
NB,CONSUMER GOODS,2016-06-21,917,113.99,113.14,116.78,113.6,0.75%,1000000.0,6780000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3531755238610.8
UBA,FINANCIAL SERVICES,2016-06-21,2202,4.98,4.69,4.98,4.6,4.84%,1000000.0,104930000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,170313118412.64
ZENITHBANK,FINANCIAL SERVICES,2016-06-21,2202,16.69,15.9,16.69,15.89,4.57%,1000000.0,83750000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,685455462700.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-21,2201,4.31,4.27,4.4,4.18,0.70%,1000000.0,75560000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,180493497257.21
TRANSCORP,CONGLOMERATES,2016-06-22,2203,1.77,1.69,1.77,1.69,9.94%,1000000.0,39420000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,17986735705.98
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-22,2200,4.34,4.4,4.4,4.26,0.70%,1000000.0,30710000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,181749832504.94
UBA,FINANCIAL SERVICES,2016-06-22,2201,5.02,5.0,5.1,4.94,0.80%,1000000.0,57850000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,171681095267.36
NB,CONSUMER GOODS,2016-06-22,916,115.04,114.24,116.0,114.0,0.92%,1000000.0,19780000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3564287416876.8003
ZENITHBANK,FINANCIAL SERVICES,2016-06-22,2201,17.32,16.6,17.32,16.83,3.77%,1000000.0,60000000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,711329455600.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-23,2199,4.35,4.33,4.36,4.26,0.23%,1000000.0,30720000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,182168610920.85
TRANSCORP,CONGLOMERATES,2016-06-23,2202,1.94,1.85,1.94,1.8,9.60%,1000000.0,64430000.00000001,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,19714275293.56
ZENITHBANK,FINANCIAL SERVICES,2016-06-23,2200,17.7,17.36,18.05,17.29,2.19%,1000000.0,96770000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,726935991000.0
UBA,FINANCIAL SERVICES,2016-06-23,2200,5.1,5.01,5.15,4.96,1.59%,1000000.0,61040000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,174417048976.8
NB,CONSUMER GOODS,2016-06-23,915,119.59,116.0,119.59,116.0,3.96%,1000000.0,1610000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3705260189362.8
ZENITHBANK,FINANCIAL SERVICES,2016-06-24,2199,17.0,16.82,17.24,16.29,-3.95%,1000000.0,41480000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,698187110000.0
TRANSCORP,CONGLOMERATES,2016-06-24,2201,2.0,2.03,2.13,1.93,3.09%,1000000.0,50580000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,20323995148.0
UBA,FINANCIAL SERVICES,2016-06-24,2199,4.9,5.02,5.02,4.78,-3.92%,1000000.0,32960000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,167577164703.2
NB,CONSUMER GOODS,2016-06-24,914,116.0,116.0,116.0,116.0,-3.00%,1000.0,686540.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3594031122720.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-24,2198,4.14,4.3,4.3,4.1,-4.83%,1000000.0,36180000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,173374264186.74
TRANSCORP,CONGLOMERATES,2016-06-27,2200,1.99,2.09,2.0,1.99,-0.50%,1000000.0,1820000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,20222375172.26
ZENITHBANK,FINANCIAL SERVICES,2016-06-27,2198,15.96,16.8,16.63,15.96,-6.12%,1000000.0,17590000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,655474486800.0
NB,CONSUMER GOODS,2016-06-27,913,115.2,115.6,116.24,111.2,-0.69%,1000000.0,11480000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3569244701184.0
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-27,2197,4.05,4.26,4.42,4.05,-2.17%,1000000.0,36670000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,169605258443.55
UBA,FINANCIAL SERVICES,2016-06-27,2198,4.73,4.97,4.97,4.73,-3.47%,1000000.0,26410000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,161763263070.64
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-28,2196,3.81,3.99,4.09,3.81,-5.93%,1000000.0,25690000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,159554576461.71
ZENITHBANK,FINANCIAL SERVICES,2016-06-28,2197,15.65,15.99,16.1,15.25,-1.94%,1000000.0,25240000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,642742839500.0
NB,CONSUMER GOODS,2016-06-28,912,112.0,109.62,112.0,109.6,-2.78%,1000000.0,1100000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3470099015040.0
TRANSCORP,CONGLOMERATES,2016-06-28,2199,1.81,1.9,1.9,1.81,-9.05%,1000000.0,43770000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,18393215608.94
UBA,FINANCIAL SERVICES,2016-06-28,2197,4.72,4.79,4.9,4.56,-0.21%,1000000.0,22950000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,161421268856.96
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-29,2195,3.99,3.8,3.99,3.86,4.72%,1000000.0,30180000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,167092587948.09
ZENITHBANK,FINANCIAL SERVICES,2016-06-29,2196,16.0,15.43,16.43,15.43,2.24%,1000000.0,21270000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,657117280000.0
UBA,FINANCIAL SERVICES,2016-06-29,2196,4.8,4.72,4.84,4.71,1.69%,1000000.0,38480000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,164157222566.4
NB,CONSUMER GOODS,2016-06-29,911,112.01,112.0,112.11,112.0,0.01%,1000000.0,1360000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3470408845309.2
TRANSCORP,CONGLOMERATES,2016-06-29,2198,1.78,1.72,1.8,1.64,-1.66%,1000000.0,52970000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,18088355681.72
FIRSTHOLDCO,FINANCIAL SERVICES,2016-06-30,2194,3.89,3.98,3.98,3.88,-2.51%,1000000.0,26420000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,162904803788.99
TRANSCORP,CONGLOMERATES,2016-06-30,2197,1.77,1.85,1.92,1.77,-0.56%,1000000.0,16480000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,17986735705.98
UBA,FINANCIAL SERVICES,2016-06-30,2195,4.7,4.87,4.9,4.7,-2.08%,1000000.0,12340000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,160737280429.6
ZENITHBANK,FINANCIAL SERVICES,2016-06-30,2195,15.77,16.6,16.15,15.77,-1.44%,1000000.0,21510000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,647671219100.0
NB,CONSUMER GOODS,2016-06-30,910,110.4,112.01,112.02,109.74,-1.44%,1000000.0,6130000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3420526171968.0
ZENITHBANK,FINANCIAL SERVICES,2016-07-01,2194,15.6,16.0,15.95,15.37,-1.08%,1000000.0,4310000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,640689348000.0
NB,CONSUMER GOODS,2016-07-01,909,104.88,107.99,108.04,104.88,-5.00%,1000000.0,2090000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3249499863369.6
TRANSCORP,CONGLOMERATES,2016-07-01,2196,1.77,1.83,1.83,1.74,0.00%,1000000.0,14840000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,17986735705.98
UBA,FINANCIAL SERVICES,2016-07-01,2194,4.61,4.84,4.73,4.61,-1.91%,1000000.0,9270000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,157659332506.48
FIRSTHOLDCO,FINANCIAL SERVICES,2016-07-01,2193,3.9,3.88,3.95,3.85,0.26%,1000000.0,25990000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,163323582204.9
ZENITHBANK,FINANCIAL SERVICES,2016-07-04,2193,15.12,15.6,15.7,14.87,-3.08%,1000000.0,12510000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,620975829600.0
NB,CONSUMER GOODS,2016-07-04,908,104.0,104.8,104.94,104.0,-0.84%,1000000.0,1060000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3222234799680.0
UBA,FINANCIAL SERVICES,2016-07-04,2193,4.62,4.61,4.62,4.5,0.22%,1000000.0,9370000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,158001326720.16
TRANSCORP,CONGLOMERATES,2016-07-04,2195,1.76,1.85,1.8,1.76,-0.56%,1000000.0,3020000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,17885115730.24
FIRSTHOLDCO,FINANCIAL SERVICES,2016-07-04,2192,3.7,3.85,3.9,3.67,-5.13%,1000000.0,21800000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,154948013886.7
FIRSTHOLDCO,FINANCIAL SERVICES,2016-07-08,2191,3.77,3.86,4.05,3.7,1.89%,1000000.0,26350000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,157879462798.07
NB,CONSUMER GOODS,2016-07-08,907,104.01,104.0,104.01,104.0,0.01%,1000000.0,1890000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3222544629949.2
TRANSCORP,CONGLOMERATES,2016-07-08,2194,1.6,1.68,1.61,1.6,-9.09%,1000000.0,4390000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,16259196118.400002
ZENITHBANK,FINANCIAL SERVICES,2016-07-08,2192,15.45,15.5,15.58,15.27,2.18%,1000000.0,8740000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,634528873500.0
UBA,FINANCIAL SERVICES,2016-07-08,2192,4.46,4.61,4.78,4.39,-3.46%,1000000.0,18630000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,152529419301.28
TRANSCORP,CONGLOMERATES,2016-07-11,2193,1.45,1.52,1.5,1.45,-9.37%,1000000.0,13470000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14734896482.3
UBA,FINANCIAL SERVICES,2016-07-11,2191,4.57,4.55,4.6,4.33,2.47%,1000000.0,19890000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,156291355651.76
FIRSTHOLDCO,FINANCIAL SERVICES,2016-07-11,2190,3.75,3.73,3.8,3.55,-0.53%,1000000.0,32290000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,157041905966.25
NB,CONSUMER GOODS,2016-07-11,906,104.04,104.0,104.8,104.0,0.03%,1000.0,749400.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3223474120756.8003
ZENITHBANK,FINANCIAL SERVICES,2016-07-11,2191,15.87,15.12,15.87,14.9,2.72%,1000000.0,9380000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,651778202100.0
NB,CONSUMER GOODS,2016-07-12,905,107.01,108.0,109.24,104.85,2.85%,1000000.0,6560000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3315493710709.2
TRANSCORP,CONGLOMERATES,2016-07-12,2192,1.47,1.4,1.47,1.4,1.38%,1000000.0,28180000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,14938136433.78
FIRSTHOLDCO,FINANCIAL SERVICES,2016-07-12,2189,3.7,3.81,3.81,3.68,-1.33%,1000000.0,11960000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,154948013886.7
ZENITHBANK,FINANCIAL SERVICES,2016-07-12,2190,16.41,16.01,16.62,16.01,3.40%,1000000.0,12880000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,673955910300.0
UBA,FINANCIAL SERVICES,2016-07-12,2190,4.69,4.7,4.73,4.5,2.63%,1000000.0,7660000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,160395286215.92
